         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Tue Dec 08 21:23:56 2015


                     Ending simulation time:      3682.000
                     Elapsed simulation time:     3682.000
                     CPU time used (seconds):      561.156


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem119       fcfs       0.00300  0.000    0.04590    0.00021    0.00465      169
disk119      fcfs       0.64000  0.011    0.01684    0.02558    1.51935       62
cpu120       rnd_rob  100.00000  5.432    0.05432    5.43183  100.00000      200
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.815    0.00815                             30
   > server  3        100.00000  0.706    0.00706                             26
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem120       fcfs       0.00300  0.000    0.03857    0.00025    0.00638      142
disk120      fcfs       0.64000  0.009    0.01439    0.01946    1.35170       53
cpu121       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem121       fcfs       0.00300  0.000    0.03123    0.00014    0.00451      115
disk121      fcfs       0.64000  0.010    0.01630    0.01945    1.19333       60
cpu122       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.842    0.00842                             31
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem122       fcfs       0.00300  0.000    0.02091    0.00009    0.00425       77
disk122      fcfs       0.64000  0.008    0.01222    0.01148    0.93956       45
cpu123       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem123       fcfs       0.00300  0.000    0.02417    0.00011    0.00465       89
disk123      fcfs       0.64000  0.006    0.00978    0.01162    1.18889       36
cpu124       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem124       fcfs       0.00300  0.000    0.02852    0.00013    0.00443      105
disk124      fcfs       0.64000  0.009    0.01385    0.01263    0.91216       51
cpu125       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.842    0.00842                             31
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.489    0.00489                             18
mem125       fcfs       0.00300  0.000    0.03341    0.00020    0.00593      123
disk125      fcfs       0.64000  0.007    0.01168    0.01498    1.28279       43
cpu126       rnd_rob  100.00000  5.622    0.05622    5.62194  100.00000      207
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem126       fcfs       0.00300  0.000    0.03368    0.00017    0.00496      124
disk126      fcfs       0.64000  0.010    0.01548    0.02442    1.57754       57
cpu127       rnd_rob  100.00000  5.486    0.05486    5.48615  100.00000      202
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.842    0.00842                             31
   > server  2        100.00000  0.815    0.00815                             30
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem127       fcfs       0.00300  0.000    0.02499    0.00011    0.00424       92
disk127      fcfs       0.64000  0.008    0.01195    0.01111    0.93000       44
cpu128       rnd_rob  100.00000  5.513    0.05513    5.51331  100.00000      203
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.733    0.00733                             27
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem128       fcfs       0.00300  0.000    0.02716    0.00013    0.00486      100
disk128      fcfs       0.64000  0.010    0.01548    0.01804    1.16561       57
cpu129       rnd_rob  100.00000  5.486    0.05486    5.48615  100.00000      202
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.760    0.00760                             28
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem129       fcfs       0.00300  0.000    0.02662    0.00012    0.00456       98
disk129      fcfs       0.64000  0.008    0.01249    0.02150    1.72087       46
cpu130       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.842    0.00842                             31
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.842    0.00842                             31
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem130       fcfs       0.00300  0.000    0.02960    0.00014    0.00482      109
disk130      fcfs       0.64000  0.011    0.01657    0.01934    1.16721       61
cpu131       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.815    0.00815                             30
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.543    0.00543                             20
mem131       fcfs       0.00300  0.000    0.03042    0.00018    0.00579      112
disk131      fcfs       0.64000  0.009    0.01439    0.01796    1.24755       53
cpu132       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem132       fcfs       0.00300  0.000    0.02281    0.00011    0.00461       84
disk132      fcfs       0.64000  0.008    0.01222    0.02239    1.83200       45
cpu133       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem133       fcfs       0.00300  0.000    0.02091    0.00009    0.00413       77
disk133      fcfs       0.64000  0.007    0.01168    0.00959    0.82140       43
cpu134       rnd_rob  100.00000  5.269    0.05269    5.26888  100.00000      194
   > server  0        100.00000  0.842    0.00842                             31
   > server  1        100.00000  0.842    0.00842                             31
   > server  2        100.00000  0.760    0.00760                             28
   > server  3        100.00000  0.706    0.00706                             26
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem134       fcfs       0.00300  0.000    0.03368    0.00019    0.00569      124
disk134      fcfs       0.64000  0.009    0.01467    0.01741    1.18741       54
cpu135       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.760    0.00760                             28
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem135       fcfs       0.00300  0.000    0.02743    0.00011    0.00386      101
disk135      fcfs       0.64000  0.009    0.01412    0.01583    1.12077       52
cpu136       rnd_rob  100.00000  5.486    0.05486    5.48615  100.00000      202
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.760    0.00760                             28
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem136       fcfs       0.00300  0.000    0.02173    0.00009    0.00398       80
disk136      fcfs       0.64000  0.006    0.00978    0.00892    0.91222       36
cpu137       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem137       fcfs       0.00300  0.000    0.02173    0.00010    0.00439       80
disk137      fcfs       0.64000  0.007    0.01114    0.01220    1.09561       41
cpu138       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.543    0.00543                             20
mem138       fcfs       0.00300  0.000    0.02499    0.00011    0.00434       92
disk138      fcfs       0.64000  0.011    0.01738    0.02510    1.44375       64
cpu139       rnd_rob  100.00000  5.649    0.05649    5.64910  100.00000      208
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.896    0.00896                             33
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem139       fcfs       0.00300  0.000    0.02960    0.00017    0.00564      109
disk139      fcfs       0.64000  0.008    0.01195    0.01409    1.17909       44
cpu140       rnd_rob  100.00000  5.513    0.05513    5.51331  100.00000      203
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem140       fcfs       0.00300  0.000    0.03341    0.00014    0.00410      123
disk140      fcfs       0.64000  0.007    0.01086    0.01006    0.92600       40
cpu141       rnd_rob  100.00000  5.513    0.05513    5.51331  100.00000      203
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem141       fcfs       0.00300  0.000    0.03504    0.00016    0.00453      129
disk141      fcfs       0.64000  0.010    0.01548    0.01900    1.22737       57
cpu142       rnd_rob  100.00000  5.513    0.05513    5.51331  100.00000      203
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.760    0.00760                             28
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem142       fcfs       0.00300  0.000    0.03178    0.00013    0.00400      117
disk142      fcfs       0.64000  0.007    0.01168    0.01416    1.21209       43
cpu143       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem143       fcfs       0.00300  0.000    0.03341    0.00016    0.00471      123
disk143      fcfs       0.64000  0.010    0.01575    0.01902    1.20759       58
cpu144       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.760    0.00760                             28
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem144       fcfs       0.00300  0.000    0.02689    0.00012    0.00430       99
disk144      fcfs       0.64000  0.008    0.01195    0.01203    1.00636       44
cpu145       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem145       fcfs       0.00300  0.000    0.02933    0.00011    0.00369      108
disk145      fcfs       0.64000  0.006    0.00951    0.00815    0.85714       35
cpu146       rnd_rob  100.00000  5.513    0.05513    5.51331  100.00000      203
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem146       fcfs       0.00300  0.000    0.02634    0.00010    0.00374       97
disk146      fcfs       0.64000  0.006    0.00978    0.01123    1.14889       36
cpu147       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem147       fcfs       0.00300  0.000    0.02960    0.00011    0.00380      109
disk147      fcfs       0.64000  0.007    0.01059    0.01320    1.24615       39
cpu148       rnd_rob  100.00000  5.649    0.05649    5.64910  100.00000      208
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.842    0.00842                             31
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem148       fcfs       0.00300  0.000    0.02716    0.00010    0.00378      100
disk148      fcfs       0.64000  0.006    0.00951    0.01110    1.16800       35
cpu149       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem149       fcfs       0.00300  0.000    0.04400    0.00020    0.00457      162
disk149      fcfs       0.64000  0.011    0.01765    0.02529    1.43262       65
cpu150       rnd_rob  100.00000  5.486    0.05486    5.48615  100.00000      202
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.760    0.00760                             28
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem150       fcfs       0.00300  0.000    0.03422    0.00015    0.00443      126
disk150      fcfs       0.64000  0.007    0.01086    0.01635    1.50500       40
cpu151       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.760    0.00760                             28
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem151       fcfs       0.00300  0.000    0.03042    0.00012    0.00410      112
disk151      fcfs       0.64000  0.007    0.01032    0.01257    1.21789       38
cpu152       rnd_rob  100.00000  5.432    0.05432    5.43183  100.00000      200
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.706    0.00706                             26
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem152       fcfs       0.00300  0.000    0.03069    0.00013    0.00412      113
disk152      fcfs       0.64000  0.007    0.01141    0.01356    1.18857       42
cpu153       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem153       fcfs       0.00300  0.000    0.04020    0.00019    0.00470      148
disk153      fcfs       0.64000  0.010    0.01521    0.02514    1.65286       56
cpu154       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem154       fcfs       0.00300  0.000    0.02797    0.00012    0.00428      103
disk154      fcfs       0.64000  0.006    0.01005    0.01318    1.31135       37
cpu155       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.842    0.00842                             31
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem155       fcfs       0.00300  0.000    0.03802    0.00018    0.00484      140
disk155      fcfs       0.64000  0.008    0.01222    0.01409    1.15289       45
cpu156       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem156       fcfs       0.00300  0.000    0.03911    0.00019    0.00498      144
disk156      fcfs       0.64000  0.008    0.01304    0.01757    1.34750       48
cpu157       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem157       fcfs       0.00300  0.000    0.03666    0.00016    0.00440      135
disk157      fcfs       0.64000  0.010    0.01548    0.01628    1.05193       57
cpu158       rnd_rob  100.00000  5.459    0.05459    5.45899  100.00000      201
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.842    0.00842                             31
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.733    0.00733                             27
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem158       fcfs       0.00300  0.000    0.02852    0.00012    0.00417      105
disk158      fcfs       0.64000  0.007    0.01032    0.00915    0.88632       38
cpu159       rnd_rob  100.00000  5.595    0.05595    5.59479  100.00000      206
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem159       fcfs       0.00300  0.000    0.03259    0.00014    0.00433      120
disk159      fcfs       0.64000  0.009    0.01385    0.01634    1.17961       51
cpu160       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.489    0.00489                             18
mem160       fcfs       0.00300  0.000    0.02716    0.00014    0.00507      100
disk160      fcfs       0.64000  0.009    0.01358    0.01825    1.34400       50
cpu161       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem161       fcfs       0.00300  0.000    0.01901    0.00009    0.00450       70
disk161      fcfs       0.64000  0.007    0.01141    0.01245    1.09143       42
cpu162       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.516    0.00516                             19
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.516    0.00516                             19
mem162       fcfs       0.00300  0.000    0.01874    0.00009    0.00496       69
disk162      fcfs       0.64000  0.007    0.01141    0.01249    1.09524       42
cpu163       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem163       fcfs       0.00300  0.000    0.01847    0.00010    0.00534       68
disk163      fcfs       0.64000  0.009    0.01331    0.01483    1.11429       49
cpu164       rnd_rob  100.00000  5.432    0.05432    5.43183  100.00000      200
   > server  0        100.00000  0.869    0.00869                             32
   > server  1        100.00000  0.842    0.00842                             31
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.733    0.00733                             27
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem164       fcfs       0.00300  0.000    0.02064    0.00010    0.00497       76
disk164      fcfs       0.64000  0.010    0.01548    0.02047    1.32211       57
cpu165       rnd_rob  100.00000  5.568    0.05568    5.56763  100.00000      205
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.896    0.00896                             33
   > server  2        100.00000  0.842    0.00842                             31
   > server  3        100.00000  0.788    0.00788                             29
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.543    0.00543                             20
   > server  7        100.00000  0.516    0.00516                             19
mem165       fcfs       0.00300  0.000    0.01412    0.00005    0.00387       52
disk165      fcfs       0.64000  0.006    0.00869    0.00747    0.86000       32
cpu166       rnd_rob  100.00000  5.540    0.05540    5.54047  100.00000      204
   > server  0        100.00000  0.896    0.00896                             33
   > server  1        100.00000  0.869    0.00869                             32
   > server  2        100.00000  0.869    0.00869                             32
   > server  3        100.00000  0.815    0.00815                             30
   > server  4        100.00000  0.543    0.00543                             20
   > server  5        100.00000  0.543    0.00543                             20
   > server  6        100.00000  0.516    0.00516                             19
   > server  7        100.00000  0.489    0.00489                             18
mem166       fcfs       0.00300  0.000    0.02010    0.00009    0.00450       74
disk166      fcfs       0.64000  0.007    0.01086    0.01093    1.00600       40
