         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Tue Dec 08 20:14:25 2015


                     Ending simulation time:      3675.910
                     Elapsed simulation time:     3675.910
                     CPU time used (seconds):      509.218


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.653    0.00653                             24
   > server  7        100.00000  0.571    0.00571                             21
mem164       fcfs       0.00300  0.000    0.04271    0.00019    0.00445      157
disk164      fcfs       0.64000  0.011    0.01741    0.02031    1.16625       64
cpu165       rnd_rob  100.00000  6.502    0.06502    6.50179  100.00000      239
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.816    0.00816                             30
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.571    0.00571                             21
mem165       fcfs       0.00300  0.000    0.02829    0.00011    0.00392      104
disk165      fcfs       0.64000  0.006    0.00952    0.00714    0.74971       35
cpu166       rnd_rob  100.00000  6.583    0.06583    6.58340  100.00000      242
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.626    0.00626                             23
mem166       fcfs       0.00300  0.000    0.04407    0.00019    0.00437      162
disk166      fcfs       0.64000  0.009    0.01469    0.01095    0.74519       54
cpu167       rnd_rob  100.00000  6.475    0.06475    6.47459  100.00000      238
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.735    0.00735                             27
   > server  6        100.00000  0.653    0.00653                             24
   > server  7        100.00000  0.598    0.00598                             22
mem167       fcfs       0.00300  0.000    0.03727    0.00014    0.00385      137
disk167      fcfs       0.64000  0.010    0.01578    0.01541    0.97655       58
cpu168       rnd_rob  100.00000  6.583    0.06583    6.58340  100.00000      242
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.653    0.00653                             24
mem168       fcfs       0.00300  0.000    0.07046    0.00046    0.00657      259
disk168      fcfs       0.64000  0.011    0.01768    0.02078    1.17538       65
cpu169       rnd_rob  100.00000  6.393    0.06393    6.39297  100.00000      235
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.789    0.00789                             29
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.626    0.00626                             23
   > server  7        100.00000  0.598    0.00598                             22
mem169       fcfs       0.00300  0.000    0.03673    0.00014    0.00387      135
disk169      fcfs       0.64000  0.008    0.01224    0.01100    0.89867       45
cpu170       rnd_rob  100.00000  6.339    0.06339    6.33857  100.00000      233
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.816    0.00816                             30
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.598    0.00598                             22
   > server  7        100.00000  0.544    0.00544                             20
mem170       fcfs       0.00300  0.000    0.03863    0.00015    0.00393      142
disk170      fcfs       0.64000  0.008    0.01197    0.01175    0.98182       44
cpu171       rnd_rob  100.00000  6.638    0.06638    6.63781  100.00000      244
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.762    0.00762                             28
   > server  7        100.00000  0.626    0.00626                             23
mem171       fcfs       0.00300  0.000    0.04543    0.00021    0.00463      167
disk171      fcfs       0.64000  0.011    0.01741    0.02163    1.24250       64
cpu172       rnd_rob  100.00000  6.719    0.06719    6.71942  100.00000      247
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.680    0.00680                             25
mem172       fcfs       0.00300  0.000    0.03809    0.00017    0.00439      140
disk172      fcfs       0.64000  0.011    0.01687    0.01698    1.00645       62
cpu173       rnd_rob  100.00000  6.611    0.06611    6.61061  100.00000      243
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.626    0.00626                             23
mem173       fcfs       0.00300  0.000    0.05658    0.00028    0.00503      208
disk173      fcfs       0.64000  0.012    0.01850    0.01603    0.86647       68
cpu174       rnd_rob  100.00000  6.665    0.06665    6.66502  100.00000      245
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.653    0.00653                             24
mem174       fcfs       0.00300  0.000    0.02775    0.00010    0.00359      102
disk174      fcfs       0.64000  0.007    0.01115    0.00824    0.73854       41
cpu175       rnd_rob  100.00000  6.556    0.06556    6.55620  100.00000      241
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.626    0.00626                             23
mem175       fcfs       0.00300  0.000    0.03999    0.00017    0.00418      147
disk175      fcfs       0.64000  0.008    0.01197    0.01052    0.87909       44
cpu176       rnd_rob  100.00000  6.774    0.06774    6.77383  100.00000      249
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.789    0.00789                             29
   > server  7        100.00000  0.707    0.00707                             26
mem176       fcfs       0.00300  0.000    0.03537    0.00014    0.00397      130
disk176      fcfs       0.64000  0.009    0.01360    0.01195    0.87840       50
cpu177       rnd_rob  100.00000  6.393    0.06393    6.39297  100.00000      235
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.789    0.00789                             29
   > server  5        100.00000  0.735    0.00735                             27
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.571    0.00571                             21
mem177       fcfs       0.00300  0.000    0.05223    0.00026    0.00497      192
disk177      fcfs       0.64000  0.011    0.01714    0.02293    1.33778       63
cpu178       rnd_rob  100.00000  6.502    0.06502    6.50179  100.00000      239
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.653    0.00653                             24
   > server  7        100.00000  0.598    0.00598                             22
mem178       fcfs       0.00300  0.000    0.03836    0.00017    0.00438      141
disk178      fcfs       0.64000  0.009    0.01442    0.01359    0.94264       53
cpu179       rnd_rob  100.00000  6.366    0.06366    6.36577  100.00000      234
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.816    0.00816                             30
   > server  5        100.00000  0.735    0.00735                             27
   > server  6        100.00000  0.626    0.00626                             23
   > server  7        100.00000  0.571    0.00571                             21
mem179       fcfs       0.00300  0.000    0.04815    0.00021    0.00441      177
disk179      fcfs       0.64000  0.009    0.01333    0.01210    0.90776       49
cpu180       rnd_rob  100.00000  6.665    0.06665    6.66502  100.00000      245
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.843    0.00843                             31
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.598    0.00598                             22
mem180       fcfs       0.00300  0.000    0.03509    0.00014    0.00395      129
disk180      fcfs       0.64000  0.007    0.01088    0.01293    1.18800       40
cpu181       rnd_rob  100.00000  6.638    0.06638    6.63781  100.00000      244
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.626    0.00626                             23
mem181       fcfs       0.00300  0.000    0.04978    0.00022    0.00439      183
disk181      fcfs       0.64000  0.010    0.01578    0.03137    1.98828       58
cpu182       rnd_rob  100.00000  6.665    0.06665    6.66502  100.00000      245
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.626    0.00626                             23
mem182       fcfs       0.00300  0.000    0.04407    0.00020    0.00450      162
disk182      fcfs       0.64000  0.009    0.01387    0.02085    1.50275       51
cpu183       rnd_rob  100.00000  6.529    0.06529    6.52900  100.00000      240
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.598    0.00598                             22
mem183       fcfs       0.00300  0.000    0.04489    0.00020    0.00444      165
disk183      fcfs       0.64000  0.011    0.01659    0.02123    1.27934       61
cpu184       rnd_rob  100.00000  6.502    0.06502    6.50179  100.00000      239
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.816    0.00816                             30
   > server  5        100.00000  0.735    0.00735                             27
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.626    0.00626                             23
mem184       fcfs       0.00300  0.000    0.04598    0.00021    0.00453      169
disk184      fcfs       0.64000  0.010    0.01632    0.02163    1.32533       60
cpu185       rnd_rob  100.00000  6.665    0.06665    6.66502  100.00000      245
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.762    0.00762                             28
   > server  7        100.00000  0.626    0.00626                             23
mem185       fcfs       0.00300  0.000    0.05223    0.00026    0.00489      192
disk185      fcfs       0.64000  0.007    0.01170    0.03011    2.57395       43
cpu186       rnd_rob  100.00000  6.447    0.06447    6.44738  100.00000      237
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.626    0.00626                             23
   > server  7        100.00000  0.571    0.00571                             21
mem186       fcfs       0.00300  0.000    0.05033    0.00023    0.00457      185
disk186      fcfs       0.64000  0.009    0.01387    0.03369    2.42824       51
cpu187       rnd_rob  100.00000  6.665    0.06665    6.66502  100.00000      245
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.843    0.00843                             31
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.598    0.00598                             22
mem187       fcfs       0.00300  0.000    0.03945    0.00018    0.00457      145
disk187      fcfs       0.64000  0.006    0.01007    0.01654    1.64324       37
cpu188       rnd_rob  100.00000  6.692    0.06692    6.69222  100.00000      246
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.843    0.00843                             31
   > server  6        100.00000  0.789    0.00789                             29
   > server  7        100.00000  0.571    0.00571                             21
mem188       fcfs       0.00300  0.000    0.04543    0.00020    0.00438      167
disk188      fcfs       0.64000  0.008    0.01197    0.01424    1.19000       44
cpu189       rnd_rob  100.00000  6.475    0.06475    6.47459  100.00000      238
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.789    0.00789                             29
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.653    0.00653                             24
   > server  7        100.00000  0.626    0.00626                             23
mem189       fcfs       0.00300  0.000    0.05278    0.00025    0.00476      194
disk189      fcfs       0.64000  0.009    0.01469    0.02582    1.75778       54
cpu190       rnd_rob  100.00000  6.556    0.06556    6.55620  100.00000      241
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.598    0.00598                             22
mem190       fcfs       0.00300  0.000    0.03700    0.00017    0.00459      136
disk190      fcfs       0.64000  0.008    0.01224    0.01807    1.47644       45
cpu191       rnd_rob  100.00000  6.665    0.06665    6.66502  100.00000      245
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.762    0.00762                             28
   > server  7        100.00000  0.626    0.00626                             23
mem191       fcfs       0.00300  0.000    0.05359    0.00028    0.00518      197
disk191      fcfs       0.64000  0.009    0.01360    0.02742    2.01600       50
cpu192       rnd_rob  100.00000  6.583    0.06583    6.58340  100.00000      242
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.843    0.00843                             31
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.598    0.00598                             22
mem192       fcfs       0.00300  0.000    0.05550    0.00028    0.00500      204
disk192      fcfs       0.64000  0.010    0.01605    0.02209    1.37627       59
cpu193       rnd_rob  100.00000  6.475    0.06475    6.47459  100.00000      238
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.816    0.00816                             30
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.598    0.00598                             22
mem193       fcfs       0.00300  0.000    0.03917    0.00018    0.00465      144
disk193      fcfs       0.64000  0.007    0.01034    0.01320    1.27684       38
cpu194       rnd_rob  100.00000  6.692    0.06692    6.69222  100.00000      246
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.843    0.00843                             31
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.653    0.00653                             24
mem194       fcfs       0.00300  0.000    0.04598    0.00020    0.00435      169
disk194      fcfs       0.64000  0.008    0.01251    0.01639    1.30957       46
cpu195       rnd_rob  100.00000  6.611    0.06611    6.61061  100.00000      243
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.653    0.00653                             24
mem195       fcfs       0.00300  0.000    0.04108    0.00019    0.00473      151
disk195      fcfs       0.64000  0.007    0.01115    0.01592    1.42732       41
cpu196       rnd_rob  100.00000  6.638    0.06638    6.63781  100.00000      244
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.653    0.00653                             24
mem196       fcfs       0.00300  0.000    0.05250    0.00026    0.00490      193
disk196      fcfs       0.64000  0.012    0.01931    0.04477    2.31775       71
cpu197       rnd_rob  100.00000  6.556    0.06556    6.55620  100.00000      241
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.626    0.00626                             23
mem197       fcfs       0.00300  0.000    0.04298    0.00018    0.00422      158
disk197      fcfs       0.64000  0.010    0.01578    0.02159    1.36828       58
cpu198       rnd_rob  100.00000  6.529    0.06529    6.52900  100.00000      240
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.598    0.00598                             22
mem198       fcfs       0.00300  0.000    0.03537    0.00014    0.00390      130
disk198      fcfs       0.64000  0.008    0.01279    0.01589    1.24255       47
cpu199       rnd_rob  100.00000  6.420    0.06420    6.42018  100.00000      236
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.816    0.00816                             30
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.653    0.00653                             24
   > server  7        100.00000  0.571    0.00571                             21
mem199       fcfs       0.00300  0.000    0.05006    0.00024    0.00483      184
disk199      fcfs       0.64000  0.007    0.01143    0.02100    1.83810       42
cpu200       rnd_rob  100.00000  6.583    0.06583    6.58340  100.00000      242
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.653    0.00653                             24
mem200       fcfs       0.00300  0.000    0.06964    0.00050    0.00721      256
disk200      fcfs       0.64000  0.011    0.01714    0.01943    1.13397       63
cpu201       rnd_rob  100.00000  6.529    0.06529    6.52900  100.00000      240
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.598    0.00598                             22
mem201       fcfs       0.00300  0.000    0.05223    0.00032    0.00608      192
disk201      fcfs       0.64000  0.007    0.01034    0.00866    0.83789       38
cpu202       rnd_rob  100.00000  6.638    0.06638    6.63781  100.00000      244
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.762    0.00762                             28
   > server  7        100.00000  0.598    0.00598                             22
mem202       fcfs       0.00300  0.000    0.04924    0.00031    0.00622      181
disk202      fcfs       0.64000  0.009    0.01442    0.01456    1.00981       53
cpu203       rnd_rob  100.00000  6.719    0.06719    6.71942  100.00000      247
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.898    0.00898                             33
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.653    0.00653                             24
mem203       fcfs       0.00300  0.000    0.05495    0.00035    0.00631      202
disk203      fcfs       0.64000  0.009    0.01333    0.01270    0.95265       49
cpu204       rnd_rob  100.00000  6.638    0.06638    6.63781  100.00000      244
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.598    0.00598                             22
mem204       fcfs       0.00300  0.000    0.04298    0.00025    0.00587      158
disk204      fcfs       0.64000  0.006    0.00952    0.00801    0.84114       35
cpu205       rnd_rob  100.00000  6.583    0.06583    6.58340  100.00000      242
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.653    0.00653                             24
mem205       fcfs       0.00300  0.000    0.06991    0.00049    0.00700      257
disk205      fcfs       0.64000  0.010    0.01523    0.01650    1.08286       56
cpu206       rnd_rob  100.00000  6.611    0.06611    6.61061  100.00000      243
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.789    0.00789                             29
   > server  6        100.00000  0.735    0.00735                             27
   > server  7        100.00000  0.626    0.00626                             23
mem206       fcfs       0.00300  0.000    0.07209    0.00048    0.00666      265
disk206      fcfs       0.64000  0.009    0.01442    0.01276    0.88528       53
cpu207       rnd_rob  100.00000  6.529    0.06529    6.52900  100.00000      240
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.626    0.00626                             23
mem207       fcfs       0.00300  0.000    0.06502    0.00045    0.00694      239
disk207      fcfs       0.64000  0.010    0.01551    0.01513    0.97544       57
cpu208       rnd_rob  100.00000  6.529    0.06529    6.52900  100.00000      240
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.544    0.00544                             20
mem208       fcfs       0.00300  0.000    0.04625    0.00025    0.00544      170
disk208      fcfs       0.64000  0.009    0.01387    0.01967    1.41804       51
cpu209       rnd_rob  100.00000  6.475    0.06475    6.47459  100.00000      238
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.843    0.00843                             31
   > server  5        100.00000  0.762    0.00762                             28
   > server  6        100.00000  0.680    0.00680                             25
   > server  7        100.00000  0.571    0.00571                             21
mem209       fcfs       0.00300  0.000    0.07835    0.00056    0.00718      288
disk209      fcfs       0.64000  0.010    0.01523    0.01478    0.97000       56
cpu210       rnd_rob  100.00000  6.339    0.06339    6.33857  100.00000      233
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.789    0.00789                             29
   > server  5        100.00000  0.735    0.00735                             27
   > server  6        100.00000  0.626    0.00626                             23
   > server  7        100.00000  0.571    0.00571                             21
mem210       fcfs       0.00300  0.000    0.05550    0.00032    0.00584      204
disk210      fcfs       0.64000  0.007    0.01170    0.01157    0.98884       43
cpu211       rnd_rob  100.00000  6.638    0.06638    6.63781  100.00000      244
   > server  0        100.00000  0.925    0.00925                             34
   > server  1        100.00000  0.898    0.00898                             33
   > server  2        100.00000  0.898    0.00898                             33
   > server  3        100.00000  0.898    0.00898                             33
   > server  4        100.00000  0.871    0.00871                             32
   > server  5        100.00000  0.816    0.00816                             30
   > server  6        100.00000  0.707    0.00707                             26
   > server  7        100.00000  0.626    0.00626                             23
